locationId,place.name,is_fch,is_local,rated_count,average_photonum,average_rating,category_l
34354054,북경짜장짬뽕전문점,0,1,21,0.047619047619047616,4.339285714285713,0
1207475184,두레마을우동집,0,1,21,0.19047619047619047,4.022727272727272,0
17924336,참숯나라갈비마을,0,1,4,0.5,4.105263157894736,0
1229609002,자미당,0,1,29,0.10344827586206896,4.310344827586206,0
1426651024,수유리우동집 상계백병원점,1,1,21,0.0,4.5,0
13574559,그라넘 다이닝 라운지,0,1,48,0.9166666666666666,4.25,0
132236039,STAGE B,0,1,26,0.2692307692307692,4.209677419354836,0
1669386778,소바의온도,0,1,30,0.16666666666666666,4.184210526315791,0
11723986,뚱뚱이할머니집,0,1,38,0.42105263157894735,3.9875,0
36286720,이삭토스트 중앙대점,1,1,17,0.1176470588235294,4.700000000000001,0
1048407825,피맥하우스,0,1,14,0.2857142857142857,4.6000000000000005,0
36339744,연남닭발,0,1,20,0.2,4.6136363636363615,0
36997886,오슬로,1,1,25,0.12,4.555555555555556,0
959972077,이디야 역삼점,1,1,15,0.06666666666666668,4.685185185185184,0
832213177,공덕김밥,0,1,33,0.030303030303030307,4.615384615384613,0
11687067,등촌 최월선칼국수,0,1,105,0.22857142857142854,4.6981981981982015,0
12275881,네스프레소,1,1,88,0.0,4.6225490196078445,0
33850597,공차 명동역점,1,1,52,0.15384615384615385,4.647540983606553,0
1913147400,섬광,0,1,47,0.425531914893617,4.59375,0
37036817,더식당,0,1,80,0.3375,4.309782608695648,0
1001426401,곳온니플레이스,0,1,40,0.275,4.387755102040814,0
38276297,청담동 장독대 김치찌개,0,1,20,0.05,3.75,0
38319172,아리스타커피 서여의도점,1,1,23,0.043478260869565216,4.609375,0
38737634,홍종흔베이커리,0,1,27,0.1111111111111111,4.418604651162794,0
21037726,이북집 찹쌀순대 용산점,0,1,29,0.3448275862068966,4.333333333333331,0
1830211600,타르틴베이커리 용산아이파크몰점,0,1,107,0.514018691588785,4.2869565217391274,0
367445424,산수골추어탕감자탕,0,1,36,0.16666666666666666,4.45121951219512,0
1599160433,비에뜨반미 가양역점,1,1,20,0.35,4.5,0
1410462420,스트라다146,0,1,22,0.4545454545454545,4.640625,0
706630058,두릉도원북촌순두부&보쌈 당산점,0,1,20,0.05,4.038461538461538,0
1022339012,우리쌀빵,0,1,33,0.0,4.014705882352942,0
1864913311,소울드립,0,1,33,0.060606060606060615,4.512195121951219,0
1947229051,미스터카츠 숙대입구점,0,1,28,0.25,4.2758620689655205,0
1293984013,제순식당 남영역본점,0,1,30,0.13333333333333333,4.284090909090907,0
1817163484,호이차 숙명여대점,1,1,39,0.10256410256410256,4.510869565217395,0
1127071866,폴바셋 영등포 타임스퀘어점,1,1,181,0.14917127071823205,4.527649769585273,0
36844734,피자알볼로 서울용산점,1,1,25,0.28,4.599999999999998,0
11569524,수연산방,0,1,33,0.7272727272727273,3.757575757575761,0
1465236583,MUJABEE,0,1,31,0.3225806451612903,4.4411764705882355,0
21827927,시후쿠삼각지본점,0,1,32,0.1875,4.513888888888887,0
31044433,홍콩반점0410 숙대입구역점,1,1,56,0.03571428571428571,4.5,0
20643242,즉석우동짜장,0,1,15,0.3333333333333333,4.42857142857143,0
1166342387,택이네조개전골 광화문점,0,1,23,0.08695652173913042,4.365384615384614,0
1452171062,짝태&노가리 연신내점,1,1,8,0.0,4.825581395348837,0
18296539,옹기,0,1,11,0.09090909090909093,4.75,0
1646922188,알키미스타,0,1,22,0.2272727272727273,4.203703703703705,0
1662856109,브루다 광화문,0,1,32,0.3125,4.651315789473681,0
1440873137,경성꽈배기,0,1,23,0.0,4.416666666666668,0
145412996,밀도 이수역점,0,1,21,0.047619047619047616,4.36206896551724,0
11802313,교촌치킨 신사1동점,1,1,10,0.3,4.714285714285714,0
19873089,망우찜쌈밥,0,1,22,0.045454545454545456,4.540000000000002,0
1019999236,까사미아푸드,0,1,8,0.25,4.954545454545454,0
1971832408,스시쇼부,0,1,19,1.6842105263157894,4.375,0
1354912892,미미고찹쌀꽈배기 꿈의숲점,0,1,15,0.06666666666666668,4.761904761904762,0
36526170,봉태민식당,0,1,17,0.0,4.275862068965517,0
950684714,동경식당,0,1,5,0.0,3.692307692307693,0
36215389,솔향기해물칼국수,0,1,19,0.15789473684210525,4.7321428571428585,0
18767455,르까페,0,1,14,0.0,4.5625,0
19873038,신숙,0,1,18,0.1111111111111111,4.291666666666667,0
11659089,베스트웨스턴프리미어서울가든호텔,0,1,17,0.0,4.382352941176471,1
36369003,덕승재 상암동 본점,0,1,38,0.15789473684210525,4.341463414634148,0
11850242,대련집,0,1,66,0.3333333333333333,4.188405797101444,0
1482646633,상암 구름산추어탕,0,1,27,0.3703703703703704,4.285714285714288,0
1744314019,하늘채,0,1,32,0.21875,4.03125,0
1415976565,송이네,0,1,21,0.42857142857142855,4.681818181818183,0
1280372269,강남교자 칼국수,0,1,23,0.13043478260869565,3.819999999999998,0
36177899,상암일미락,0,1,34,0.6764705882352942,4.685714285714284,0
164741744,연희김밥 신촌점,0,1,32,0.09375,4.4523809523809526,0
38009186,우정함박,0,1,22,0.0,4.090909090909093,0
34191078,남원추어탕오리삼겹,0,1,26,0.07692307692307693,4.0882352941176485,0
18079276,동원집,0,1,94,0.23404255319148934,4.1581632653061265,0
1149506790,아마스빈 등촌역점,0,1,31,0.03225806451612903,4.4230769230769225,0
38276506,티나의 식빵,0,1,9,0.1111111111111111,4.5238095238095255,0
745588826,커피빈 합정푸르지오점,1,1,47,0.1276595744680851,4.529411764705882,0
1799675931,부산아지매국밥 합정점,1,1,14,0.35714285714285715,4.590909090909092,0
1176224601,브라운시티,0,1,18,0.1111111111111111,4.6136363636363615,0
30961681,스타벅스 합정메세나몰점,1,1,169,0.14792899408284024,4.600917431192668,0
1206235041,차얌 왕십리점,0,1,44,0.06818181818181818,4.427419354838712,0
32779379,커피니 을지로4가역점,1,1,17,0.2352941176470588,4.690476190476192,0
12940085,굴마을낙지촌 고속터미널점,0,1,64,0.125,4.4927536231884035,0
1905830437,은평어시장&포장전문점,0,1,28,0.32142857142857145,4.058823529411765,0
1014540476,갈비생각 발산점,0,1,23,0.43478260869565216,4.392857142857142,0
36321407,스시히또,0,1,18,0.0,3.725000000000001,0
1675237293,와플산도,0,1,17,0.29411764705882354,4.42857142857143,0
38765841,팔람까오,0,1,18,0.2777777777777778,4.232142857142857,0
521431611,빌라 드 스파이시 서울로테라스,0,1,22,0.4090909090909091,4.239999999999998,0
35307066,포베이 서울스퀘어점,1,1,17,0.0,4.5,0
31317937,이디야커피 숙대입구역점,1,1,30,0.2,4.595744680851066,0
11879558,김가이가,0,1,33,0.24242424242424246,4.466666666666668,0
18715337,다사랑스테이크,0,1,16,0.0625,4.238095238095239,0
18712923,일미집,0,1,72,0.2916666666666667,4.615853658536592,0
1421743026,서울호떡 신촌본점,0,1,30,0.13333333333333333,4.5,0
1876340320,싸다김밥 애오개역점,0,1,25,0.2,4.153846153846156,0
1033618940,베이크웨이,0,1,17,0.0,4.153846153846153,0
1211411394,한나식빵 답십리점,0,1,29,0.3448275862068966,4.735294117647058,0
1686524247,통영굴밥,0,1,19,0.3684210526315789,4.522727272727272,0
1646584021,다미옥,0,1,15,0.0,4.450000000000001,0
1613984567,그리디몬버거,0,1,22,0.18181818181818185,4.392857142857142,0
150291462,육통령 교대직영점,0,1,18,0.1111111111111111,4.192307692307693,0
33385531,레더라 SFC점,0,1,42,0.16666666666666666,4.3125,0
31728736,스무디킹 서울역사점,1,1,82,0.13414634146341464,4.534482758620696,0
1416503125,역전할머니맥주 서울 신논현점,1,1,25,0.32,4.685185185185186,0
33636500,충무집김밥,0,1,29,0.0,4.416666666666668,0
11714851,서울웨스틴조선호텔 아리아,0,1,64,0.671875,4.679104477611936,0
1384844061,김밥공감 보라매공원점,0,1,15,0.06666666666666668,3.695652173913045,0
1731860896,마라공방 문정점,0,1,18,0.2222222222222222,4.25,0
11888048,타오,0,1,16,0.0,4.174999999999999,0
11761428,상해,0,1,24,0.25,4.0,0
32708664,가장맛있는족발 종로관철점,0,1,20,0.0,4.5,0
1464923547,소담촌 구로역점,1,1,21,0.0,4.620689655172415,0
32801039,베이커리 봉교,0,1,35,0.17142857142857146,4.566666666666664,0
672327315,껠끄쇼즈,0,1,30,1.0,4.3970588235294095,0
1360721678,67soho,0,1,26,1.1153846153846154,4.326923076923079,0
35136252,양재닭집,0,1,24,0.25,4.579999999999999,0
11619295,진옥화할매원조닭한마리,0,1,149,0.22818791946308725,4.36163522012578,0
1787526999,예향정 마곡점,0,1,32,0.125,4.460526315789477,0
1889988592,황홀경,0,1,32,0.71875,4.294117647058823,0
37064980,신이주신선물,0,1,16,0.3125,4.710526315789473,0
1621216360,오설록티하우스 아모레성수점,0,1,44,0.4545454545454545,4.625,0
1963415508,라운디드컴퍼니커브드커피,0,1,38,0.05263157894736842,4.255813953488372,0
1204956407,헤븐온탑 용산아이파크몰점,0,1,50,0.22,4.2222222222222205,0
20825902,골목길,0,1,25,0.12,4.348837209302328,0
1450968282,고로케하우스,0,1,22,0.3181818181818182,4.3125,0
1955352046,냐항바바바,0,1,32,0.90625,4.60294117647059,0
34786218,매반생면,0,1,16,0.25,4.68,0
1386833963,호랑이,0,1,105,0.580952380952381,4.398305084745757,0
1684087059,차이린 타임스퀘어,0,1,35,0.11428571428571427,4.342105263157894,0
18581221,장수메밀제면,0,1,35,0.17142857142857146,4.032608695652174,0
20389007,에프스토리,0,1,19,0.4736842105263158,4.57142857142857,0
1533244797,옥소반,0,1,54,0.3333333333333333,4.625,0
38571322,하늘레스토랑,0,1,25,0.16,4.120000000000001,0
38531724,가장맛있는족발 성수역점,0,1,24,0.0,4.596153846153844,0
18345475,보보호텔,0,1,2,0.0,3.0,1
35458140,커피에반하다 행당역점,0,1,23,0.21739130434782608,4.267857142857142,0
1112183614,소담촌 약수직영점,1,1,32,0.1875,4.791666666666667,0
36561606,연희김밥 명지대,0,1,24,0.0,4.508771929824562,0
1154416774,싸다김밥 한양대점,0,1,41,0.3414634146341464,4.180000000000004,0
1584325830,베로나,0,1,25,0.52,4.44642857142857,0
535451871,라마다앙코르 서울마곡호텔,0,1,4,0.0,4.75,1
1958745744,악토버,0,1,29,0.5172413793103449,4.34375,0
11781423,도미노피자 명동점,1,1,45,0.0,4.599999999999996,0
37402393,포시즌스호텔서울 찰스H,0,1,32,0.21875,4.53030303030303,0
20267975,차이니즈키친홍성원본점,0,1,25,0.2,4.403225806451615,0
487146615,부부식당,0,1,57,0.9298245614035088,4.282258064516129,0
9158830,지로우,0,1,4,0.25,4.5,0
13341197,윤씨밀방,0,1,93,0.4086021505376344,4.455696202531652,0
1149894772,구월십일,0,1,20,0.45,4.523809523809524,0
1095110629,삼송빵집 롯데 노원점,0,1,40,0.075,4.178571428571427,0
38019327,시드누아 노원본점,0,1,87,0.28735632183908044,4.263157894736837,0
1204794707,슈바벤,0,1,30,0.4666666666666667,4.4375,0
1220551995,주주돈가츠,0,1,17,0.29411764705882354,4.5600000000000005,0
189135979,닭갈비제작소 노량진점,1,1,45,0.2,4.590909090909093,0
1773732155,쿵푸,0,1,63,0.1746031746031746,4.322784810126585,0
1591133321,컴프즈커피 성수역점,0,1,22,0.18181818181818185,4.271428571428571,0
1673456788,춘하추우동,0,1,22,0.09090909090909093,4.362068965517239,0
1409603517,묘사서울,0,1,32,0.46875,4.214285714285712,0
37704705,카페 아로마띠꼬,0,1,28,0.0,4.337500000000002,0
1536571191,한솥도시락 관세청앞점,1,1,13,0.2307692307692308,4.574074074074075,0
13095448,성일정육식당,0,1,22,0.18181818181818185,4.3125,0
8954338,박가부대,0,1,8,0.0,5.0,0
9155077,제주탐도니 성수점 ,1,1,4,2.0,4.5,0
19862383,성수족발,0,1,190,0.2684210526315789,4.4180327868852265,0
20334773,태인양꼬치본점,0,1,25,0.28,4.519999999999997,0
35554044,원마산아구찜,0,1,39,0.35897435897435903,4.6875,0
1145269081,마마된장,0,1,47,0.2765957446808511,4.385416666666663,0
18520477,파리바게뜨 신논현교보타워점,1,1,37,0.027027027027027032,4.5,0
1010768419,8810 리스트레토 바,0,1,19,0.15789473684210525,4.53030303030303,0
19822676,안즈,0,1,24,0.5833333333333334,3.8400000000000016,0
37577073,호텔스카이파크 킹스타운동대문점,1,1,3,0.0,5.0,1
1856734353,챔프커피 제3작업실,0,1,55,0.2727272727272727,4.516129032258071,0
11718809,충무집,0,1,28,0.21428571428571427,4.178571428571431,0
1845117063,여음,0,1,42,0.6428571428571429,4.144444444444445,0
1858167646,한솥도시락 논현힐탑점,1,1,16,0.25,4.5980392156862715,0
31408144,훼미리손칼국수보쌈,0,1,30,0.13333333333333333,4.516129032258065,0
35560276,홍대조폭떡볶이 홍대2호점,0,1,74,0.13513513513513514,4.147435897435907,0
36711619,마띠노 롯데백화점노원점,1,1,41,0.024390243902439025,4.606382978723408,0
1595735508,로덴드론,0,1,26,0.2307692307692308,4.585714285714288,0
401951052,미도인 종로,0,1,123,0.4552845528455284,4.451492537313428,0
37769447,Deweet,0,1,25,0.6,4.6428571428571415,0
1502148422,아틀리에크레타,0,1,22,0.4545454545454545,4.5,0
1950090287,행복한만두,0,1,17,0.0,4.1625000000000005,0
297158363,무월식탁,0,1,27,0.5185185185185185,4.111111111111113,0
1500504643,레이어드,0,1,178,0.6910112359550562,4.2074468085106576,0
13573629,뫼촌,0,1,26,0.6153846153846154,4.3703703703703685,0
13316501,앤트러사이트 합정점,0,1,181,0.2430939226519337,4.4656862745098085,0
31383349,아티장베이커스 한남점,0,1,27,0.5185185185185185,4.578125,0
11864484,함흥면옥 압구정점,0,1,27,0.25925925925925924,4.466666666666668,0
699545250,동남아식당,0,1,21,0.09523809523809523,3.633333333333335,0
1662071472,마호의테이블,0,1,14,0.14285714285714285,4.0,0
1820911105,현우동,0,1,28,0.5714285714285714,3.8275862068965534,0
36297977,매덕스피자,0,1,67,0.41791044776119396,4.546666666666675,0
1588568877,동경산책,0,1,34,0.7941176470588235,4.210526315789476,0
1858396422,낙원테산도 타임스퀘어점,0,1,98,0.5102040816326531,4.242718446601942,0
1997605927,폴인팬케이크 대학로점,0,1,23,0.39130434782608703,4.065217391304345,0
1380430757,오레노카츠,0,1,67,0.6119402985074627,4.478260869565214,0
36948386,이디야커피 뚝섬역점,1,1,15,0.0,4.53030303030303,0
38019040,고메이 494,0,1,29,0.13793103448275862,4.099999999999998,0
37761545,더 카페 신방,0,1,22,0.3636363636363637,3.2758620689655173,0
33145717,하우돈곱창 신도림점,0,1,28,0.2857142857142857,4.2758620689655205,0
1257199251,수수커피 강남N타워점,0,1,57,0.3157894736842105,4.4112903225806415,0
11624237,가양칼국수버섯매운탕,0,1,115,0.14782608695652175,4.60887096774194,0
38411516,더피자보이즈,0,1,34,0.4411764705882353,4.5588235294117645,0
117653519,이코복스커피,0,1,35,0.2,4.349999999999998,0
1467522081,백란다방,0,1,17,0.9411764705882352,4.5,0
32096117,김밥천국염창점,1,1,12,0.0,4.566037735849057,0
37021284,델리만쥬 명동역지하쇼핑센터점,0,1,22,0.045454545454545456,4.196428571428569,0
1193768136,아마스빈 구산역점,0,1,24,0.125,4.43103448275862,0
1063599138,더김밥,0,1,10,0.0,3.96,0
20952082,밥조이,0,1,10,0.0,3.970588235294117,0
1903456857,선릉역매운떡볶이 공덕점,0,1,14,0.2857142857142857,4.5,0
33771219,명인만두 까치산점,1,1,15,0.06666666666666668,4.681818181818182,0
18788205,Blanc,0,1,132,0.17424242424242425,4.544910179640726,0
973319799,노말키친,0,1,19,0.8947368421052632,4.225,0
20911611,빨간집떡볶이,0,1,6,0.0,4.714285714285714,0
1729949422,스시쿠야 천왕점,0,1,19,0.15789473684210525,4.35,0
1017616664,흑백집 대륭테크노19차점,0,1,4,0.0,3.761904761904762,0
1279655325,홍남달고로케,0,1,19,0.0,4.517857142857143,0
1146904652,김가네김밥 항동점,1,1,7,0.2857142857142857,4.57142857142857,0
31689760,화곡영양족발,0,1,117,0.19658119658119655,4.4795918367346985,0
357744721,크리스피크림도넛 롯데몰은평점,0,1,26,0.1153846153846154,4.78125,0
1491908102,수입과자할인점 창천점,0,1,49,0.040816326530612235,4.815972222222227,0
1553150505,홍대씨부엉,0,1,37,0.40540540540540543,4.418918918918916,0
36444205,세계수입과자할인전문점,0,1,19,0.05263157894736842,4.3695652173913055,0
1715126878,청정칼국수,0,1,19,0.0,4.272727272727272,0
1831189413,나이쏘이 송파문정엠스테이트점,1,1,19,0.15789473684210525,4.78125,0
227272926,청년다방 문정법조타운점,1,1,25,0.32,4.6875,0
11590805,개성만두 궁,0,1,33,0.2727272727272727,4.303030303030302,0
1051220427,연교,0,1,52,0.75,4.7368421052631575,0
1311007811,서울집시,0,1,23,0.5652173913043478,4.728571428571429,0
1685025188,비어바나,0,1,37,0.8918918918918919,4.226190476190479,0
1361233273,손오공 마라탕,0,1,73,0.2465753424657534,4.57471264367816,0
1222806046,남산수제돈까스,0,1,24,0.4166666666666667,4.229166666666668,0
33418619,장칼집,0,1,25,0.32,4.537037037037037,0
12309433,오크우드프리미어 코엑스센터,0,1,6,0.0,4.583333333333333,1
1241629493,미소다이닝,0,1,67,0.41791044776119396,4.5604395604395584,0
1948443120,리플로우,0,1,25,0.36,4.583333333333331,0
1346654319,버바나,0,1,20,0.75,4.6521739130434785,0
33752319,크렘마마,0,1,21,0.0,4.5,0
1631264892,카페람베리,0,1,17,0.9411764705882352,4.136363636363639,0
228601407,뮬리,0,1,36,0.4166666666666667,4.174418604651162,0
37402391,포시즌스호텔서울 더마켓키친,0,1,36,0.2777777777777778,4.276315789473681,0
1227962177,본죽&비빔밥cafe 구로디지털포스트1차점,1,1,19,0.10526315789473684,4.579999999999999,0
37844990,대성관,0,1,23,0.8695652173913043,4.299999999999998,0
21120916,갓파스시 구로점,0,1,54,0.16666666666666666,4.4104477611940345,0
1837560807,스아게K,0,1,23,0.39130434782608703,4.375,0
1897342038,아우프글렛,0,1,75,0.37333333333333335,4.2616279069767415,0
38299753,미담헌,0,1,70,0.4571428571428571,4.416666666666667,0
1270350393,온기정 롯데백화점노원점,0,1,21,0.2380952380952381,4.340000000000002,0
1993813407,HIVER,0,1,38,0.7105263157894737,4.536585365853656,0
1147052133,솔트24,0,1,37,0.7297297297297297,4.306818181818183,0
1229825670,연남토마,0,1,92,0.5869565217391305,4.525510204081628,0
34850153,이디야 송정역점,1,1,21,0.047619047619047616,4.5,0
64334529,일품맛집,0,1,4,0.0,2.25,0
1485027814,나드리김밥 마곡점,0,1,18,0.0,4.272727272727272,0
37797372,북서울꿈의숲전망대카페,0,1,35,0.17142857142857146,3.974358974358976,0
38582020,은앤정명동닭갈비,0,1,20,0.1,4.299999999999999,0
1160288302,만점족,0,1,78,0.19230769230769232,4.448275862068959,0
1546529826,라밥 남대문점,0,1,14,0.0,4.11904761904762,0
1321880053,커리19,0,1,22,0.13636363636363635,3.5441176470588247,0
1276116361,행복전집,0,1,37,0.054054054054054064,4.282051282051281,0
1631353274,이디야커피 가양역점,1,1,19,0.05263157894736842,4.659090909090908,0
1875231258,카페비엔,0,1,10,0.2,4.9245283018867925,0
20322612,르브와 종로점,0,1,27,0.4814814814814815,4.259259259259261,0
18105975,동아반점,0,1,18,0.0,3.924999999999999,0
1623127029,서울고깃집,0,1,24,0.125,4.439999999999999,0
32240956,명동칼국수남문교자,0,1,20,0.25,4.523809523809524,0
1682035840,나레스시,0,1,27,0.3333333333333333,4.133333333333336,0
11717227,우모촌,0,1,16,0.0625,4.708333333333333,0
31730035,고창복의낙지세상 봉천점,0,1,46,0.13043478260869565,4.377551020408164,0
37564978,몽소,0,1,62,0.08064516129032258,4.570422535211267,0
31197772,반쥴,0,1,26,0.2692307692307692,4.5,0
1206406999,징차이짜장2900,0,1,20,0.1,4.261904761904761,0
13391287,엉클빈,0,1,11,0.2727272727272727,4.5192307692307665,0
33948961,에이투지카페,0,1,57,0.017543859649122806,4.284482758620696,0
18113614,논두렁찰보리밥 정동점,0,1,23,0.0,4.416666666666668,0
1655256361,오늘애김밥 구파발점,0,1,21,0.0,4.537037037037037,0
1915221632,퍼블리크 홍대AK점,0,1,72,0.125,4.2696629213483055,0
1162472768,롤링파스타 가로수길점,0,1,36,0.5,4.208333333333333,0
1131140579,참나무누룽지통닭구이 상도점,0,1,30,0.0,3.890625,0
18001812,대원집,0,1,29,0.06896551724137931,4.4444444444444455,0
11850202,사직골,0,1,51,0.3137254901960784,4.209090909090911,0
1152363264,프롬하츠커피 청계종각점,0,1,36,0.08333333333333333,4.36904761904762,0
34850621,홍만당,0,1,83,0.43373493975903615,4.531578947368418,0
1792443489,도제 신세계백화점 본점,0,1,39,0.1794871794871795,4.430232558139532,0
34573334,MINOSCoffeecult,0,1,18,0.3888888888888889,4.071428571428569,0
32091707,장안순대국밥,0,1,20,0.1,4.295454545454546,0
1932956153,디초콜릿커피 덕수궁점,1,1,37,0.08108108108108109,4.615384615384613,0
32770060,사이공,0,1,53,0.11320754716981132,4.416666666666663,0
1961112718,카페 뎀셀브즈 광화문,0,1,20,0.15,4.375,0
1785412257,한양대학교서울병원 푸드코트,0,1,21,0.0,3.78,0
1924851568,백남옥 손만두,0,1,11,0.2727272727272727,4.642857142857143,0
1904231037,아이스크림이대박싸 가양점,0,1,12,0.3333333333333333,4.57142857142857,0
38303839,이디야 당산중앙점,1,1,21,0.09523809523809523,4.777777777777778,0
18347678,소고산제일루,0,1,23,0.5652173913043478,4.099999999999999,0
31299980,장모님멸치국수,0,1,30,0.36666666666666653,4.112903225806448,0
18646113,노원 대머리곱창,0,1,21,0.2380952380952381,4.25,0
1531060310,다온곱창,0,1,55,0.01818181818181818,4.4051724137931085,0
1586080835,도나파스텔,0,1,31,0.03225806451612903,4.196969696969699,0
11709589,청송옥,0,1,31,0.16129032258064516,4.013888888888887,0
1595842458,롯데지알에스 왕십리역사점,0,1,28,0.14285714285714285,4.080645161290321,0
1480636684,담미온 군자점,0,1,18,0.0,4.174999999999999,0
1299150800,스낵하우스1호점,0,1,54,0.018518518518518517,4.258333333333332,0
38404658,계절밥상 서울역사점,0,1,95,0.14736842105263154,3.956521739130437,0
20716034,다글다글,0,1,22,0.3181818181818182,4.692307692307693,0
374538943,희카롱,0,1,28,0.2857142857142857,4.75,0
20929120,흥부전놀부전,0,1,18,0.16666666666666666,4.575000000000001,0
4080472,연남동돼지구이백반,0,1,4,0.0,4.5,0
9289795,라노떼,0,1,2,0.0,5.0,0
8912175,베이징덕,0,1,2,0.5,3.0,0
9053820,가양칼국수버섯매운탕,0,1,4,1.25,4.5,0
11679660,진주회관,0,1,181,0.4972375690607735,4.408759124087597,0
474583341,깡장집 본점,0,1,31,0.2903225806451613,4.055555555555556,0
1054459362,모랑해물솥밥 광화문종로구청점,1,1,29,0.3448275862068966,4.5,0
11677544,황소고집,0,1,69,0.14492753623188406,4.379310344827583,0
9274841,스탠다드키친,0,1,2,0.0,4.0,0
8887232,부산복전문점,1,1,1,0.0,4.0,0
9149539,다채,0,1,4,0.0,4.5,0
8924795,보광기사식당,0,1,2,0.0,3.5,0
9032451,교촌치킨,0,1,1,0.0,5.0,0
9343805,오미식당,0,1,5,0.0,4.0,0
9068950,동수요리하다,0,1,2,0.0,4.0,0
9378032,우리동네미미네,0,1,1,0.0,4.0,0
8896969,찰스숯불김밥,0,1,1,0.0,3.0,0
9200406,연경,0,1,1,0.0,4.0,0
9307858,샐리스델리,0,1,1,0.0,4.0,0
9203818,청춘통닭,0,1,1,0.0,2.0,0
9342751,누이네,0,1,1,0.0,3.0,0
9213489,더페이머스램,0,1,2,0.0,4.5,0
18498666,딸부자네불백,0,1,50,0.18,4.4099999999999975,0
1352163440,Hereisyourcoffee,0,1,21,0.0,4.400000000000001,0
37035931,일산칼국수,0,1,33,0.18181818181818185,4.284090909090907,0
18573437,소공동 뚝배기,0,1,9,0.0,4.3478260869565215,0
299182630,라운드오프,0,1,29,0.27586206896551724,4.25,0
18408617,목동분식,0,1,21,0.2380952380952381,4.095238095238097,0
1489210987,오늘도 미미,0,1,15,0.06666666666666668,4.239130434782608,0
1017197008,송사부수제쌀고로케 이마트가양점,0,1,35,0.028571428571428567,4.033333333333332,0
1129506006,카페볼가심,0,1,25,0.16,4.200000000000002,0
11724665,바다식당,0,1,56,0.35714285714285715,3.864406779661013,0
1637475096,사람사는 고깃집 김일도 선릉점,1,1,24,0.75,4.555555555555556,0
1644407254,세상끝의라멘,0,1,37,0.5675675675675675,4.297297297297294,0
85393054,루나씨엘로,0,1,45,0.3333333333333333,4.688524590163929,0
11887684,황평집,0,1,52,0.4615384615384616,4.4285714285714235,0
1726328647,코코로벤또 타임스퀘어점,0,1,45,0.2888888888888889,4.177083333333335,0
1746506148,잇츠크리스피,0,1,20,0.1,4.060606060606061,0
1650446741,피자헛 창신점,1,1,24,0.125,4.560606060606061,0
1624405785,경성꽈배기,0,1,20,0.1,4.25,0
1425402536,연안식당 홍제역점,0,1,18,0.1111111111111111,4.238095238095239,0
505757446,마초갈비 국회의사당점,0,1,31,0.25806451612903225,4.521739130434782,0
11832249,조은집,0,1,27,0.25925925925925924,4.293103448275861,0
19877438,이품,0,1,19,0.3684210526315789,4.450000000000001,0
31833727,포,0,1,15,0.0,4.481481481481481,0
35069411,홍대삭 연희동점,0,1,24,0.16666666666666666,4.518518518518519,0
37098031,육선생,0,1,25,0.16,4.148148148148149,0
36379277,블랙스테이크 신촌점,1,1,17,0.29411764705882354,4.727272727272728,0
1359665438,라포레스타,0,1,17,0.17647058823529413,4.434782608695653,0
11781834,도미노피자 연신내점,1,1,17,0.17647058823529413,4.608695652173912,0
33875198,원조두꺼비집불오징어,0,1,50,0.38,4.305555555555551,0
21818158,황해도왕족발찹쌀순대,0,1,23,0.17391304347826084,4.25806451612903,0
38404891,꽃피는고기,0,1,25,0.88,4.954545454545454,0
1199022271,대족장,0,1,20,0.0,4.620000000000001,0
1249494278,신난향꿀짜장,0,1,19,0.0,4.35,0
31818713,족발귀신 본점,0,1,13,0.2307692307692308,4.886363636363639,0
1288556612,마포만두,0,1,19,0.0,3.934782608695651,0
34551021,할매숯불닭갈비,0,1,23,0.13043478260869565,4.604166666666669,0
1013685494,바른안심탕수육,0,1,15,0.6666666666666666,4.6136363636363615,0
37373204,멘야하나비,0,1,35,0.5428571428571428,4.574999999999998,0
1655247889,장블랑제리 서울역점,0,1,26,0.15384615384615385,4.2758620689655205,0
17902444,광화문뚝감,0,1,109,0.23853211009174316,4.507751937984495,0
1972800327,심세정,0,1,55,0.4,4.1875,0
13135262,파리바게뜨 동묘역점,1,1,36,0.05555555555555555,4.611111111111113,0
31390611,순이네가게,0,1,19,0.0,4.520833333333333,0
17912029,종로분식,0,1,36,0.25,4.041666666666668,0
19878446,진주청국장,0,1,18,0.0,4.3636363636363615,0
1775224468,얼스어스,0,1,39,0.4871794871794872,4.511627906976742,0
1848809066,Bep Viet 반깐전문점,0,1,9,0.1111111111111111,4.809523809523808,0
1691789679,스무디킹 용산아이파크몰점,1,1,32,0.21875,4.5,0
1549237036,세계과자할인점,0,1,76,0.07894736842105263,4.379120879120877,0
1085196886,참다정,0,1,15,0.26666666666666666,4.6136363636363615,0
601455445,차이싱,0,1,17,0.0,4.375,0
31222354,더제이케이키친박스 문래점,1,1,20,0.4,4.565217391304347,0
11844912,함흥냉면,0,1,40,0.175,4.512195121951217,0
33167140,그린바스켓 신도림점,0,1,18,0.2777777777777778,4.463414634146342,0
1797689129,연안식당 마포점,0,1,17,0.35294117647058826,4.190476190476192,0
1802567207,고래식당 마포점,1,1,20,0.05,4.6521739130434785,0
813275894,루트442,0,1,20,0.45,4.25,0
99465898,양키스피자,0,1,67,0.5223880597014925,4.326086956521743,0
